2020-01-14 14:34:54,584 [myid:] - INFO  [main:QuorumPeerConfig@136] - Reading configuration from: /usr/local/zookeeper-3.4.14/bin/../conf/zoo.cfg
2020-01-14 14:34:54,683 [myid:] - INFO  [main:Environment@100] - Server environment:os.name=Linux
2020-01-14 14:34:54,683 [myid:] - INFO  [main:Environment@100] - Server environment:os.arch=amd64
2020-01-14 14:34:54,683 [myid:] - INFO  [main:Environment@100] - Server environment:os.version=4.15.0-65-generic
2020-01-14 14:34:54,683 [myid:] - INFO  [main:Environment@100] - Server environment:user.name=secondtonone
2020-01-14 14:34:54,683 [myid:] - INFO  [main:Environment@100] - Server environment:user.home=/home/secondtonone
2020-01-14 14:34:54,684 [myid:] - INFO  [main:Environment@100] - Server environment:user.dir=/home/secondtonone/workspace/goProject/src/golang-/logcatchsys/bashscript
2020-01-14 14:34:54,710 [myid:] - INFO  [main:ZooKeeperServer@836] - tickTime set to 2000
2020-01-14 14:34:54,711 [myid:] - INFO  [main:ZooKeeperServer@845] - minSessionTimeout set to -1
2020-01-14 14:34:54,711 [myid:] - INFO  [main:ZooKeeperServer@854] - maxSessionTimeout set to -1
2020-01-14 14:34:54,747 [myid:] - INFO  [main:ServerCnxnFactory@117] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
2020-01-14 14:34:54,764 [myid:] - INFO  [main:NIOServerCnxnFactory@89] - binding to port 0.0.0.0/0.0.0.0:2181
2020-01-14 14:34:59,731 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /127.0.0.1:44884
2020-01-14 14:34:59,841 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:44884
2020-01-14 14:34:59,841 [myid:] - INFO  [SyncThread:0:FileTxnLog@216] - Creating new log file: log.7d
2020-01-14 14:34:59,905 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000874de0000 with negotiated timeout 6000 for client /127.0.0.1:44884
2020-01-14 14:35:00,222 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x1 zxid:0x7e txntype:-1 reqpath:n/a Error Path:/consumers Error:KeeperErrorCode = NodeExists for /consumers
2020-01-14 14:35:00,336 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x2 zxid:0x7f txntype:-1 reqpath:n/a Error Path:/brokers/ids Error:KeeperErrorCode = NodeExists for /brokers/ids
2020-01-14 14:35:00,342 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x3 zxid:0x80 txntype:-1 reqpath:n/a Error Path:/brokers/topics Error:KeeperErrorCode = NodeExists for /brokers/topics
2020-01-14 14:35:00,347 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x4 zxid:0x81 txntype:-1 reqpath:n/a Error Path:/config/changes Error:KeeperErrorCode = NodeExists for /config/changes
2020-01-14 14:35:00,350 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x5 zxid:0x82 txntype:-1 reqpath:n/a Error Path:/admin/delete_topics Error:KeeperErrorCode = NodeExists for /admin/delete_topics
2020-01-14 14:35:00,353 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x6 zxid:0x83 txntype:-1 reqpath:n/a Error Path:/brokers/seqid Error:KeeperErrorCode = NodeExists for /brokers/seqid
2020-01-14 14:35:00,357 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x7 zxid:0x84 txntype:-1 reqpath:n/a Error Path:/isr_change_notification Error:KeeperErrorCode = NodeExists for /isr_change_notification
2020-01-14 14:35:00,363 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x8 zxid:0x85 txntype:-1 reqpath:n/a Error Path:/latest_producer_id_block Error:KeeperErrorCode = NodeExists for /latest_producer_id_block
2020-01-14 14:35:00,365 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0x9 zxid:0x86 txntype:-1 reqpath:n/a Error Path:/log_dir_event_notification Error:KeeperErrorCode = NodeExists for /log_dir_event_notification
2020-01-14 14:35:00,372 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0xa zxid:0x87 txntype:-1 reqpath:n/a Error Path:/config/topics Error:KeeperErrorCode = NodeExists for /config/topics
2020-01-14 14:35:00,374 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0xb zxid:0x88 txntype:-1 reqpath:n/a Error Path:/config/clients Error:KeeperErrorCode = NodeExists for /config/clients
2020-01-14 14:35:00,376 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0xc zxid:0x89 txntype:-1 reqpath:n/a Error Path:/config/users Error:KeeperErrorCode = NodeExists for /config/users
2020-01-14 14:35:00,379 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:create cxid:0xd zxid:0x8a txntype:-1 reqpath:n/a Error Path:/config/brokers Error:KeeperErrorCode = NodeExists for /config/brokers
2020-01-14 14:35:02,725 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100008149100000, timeout of 6000ms exceeded
2020-01-14 14:35:02,729 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100008149100000
2020-01-14 14:35:03,936 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@596] - Got user-level KeeperException when processing sessionid:0x100000874de0000 type:multi cxid:0x35 zxid:0x8f txntype:-1 reqpath:n/a aborting remaining multi ops. Error Path:/admin/preferred_replica_election Error:KeeperErrorCode = NoNode for /admin/preferred_replica_election
2020-01-14 14:35:29,384 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /127.0.0.1:45896
2020-01-14 14:35:29,385 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ServerCnxn@324] - The list of known four letter word commands is : [{1936881266=srvr, 1937006964=stat, 2003003491=wchc, 1685417328=dump, 1668445044=crst, 1936880500=srst, 1701738089=envi, 1668247142=conf, 2003003507=wchs, 2003003504=wchp, 1668247155=cons, 1835955314=mntr, 1769173615=isro, 1920298859=ruok, 1735683435=gtmk, 1937010027=stmk}]
2020-01-14 14:35:29,386 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ServerCnxn@325] - The list of enabled four letter word commands is : [[wchs, stat, stmk, conf, ruok, mntr, srvr, envi, srst, isro, dump, gtmk, crst, cons]]
2020-01-14 14:35:29,387 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@908] - Processing srvr command from /127.0.0.1:45896
2020-01-14 14:35:29,396 [myid:] - INFO  [Thread-1:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:45896 (no session established for client)
2020-01-14 14:35:37,516 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /127.0.0.1:45916
2020-01-14 14:35:37,524 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:45916
2020-01-14 14:35:37,526 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000874de0001 with negotiated timeout 30000 for client /127.0.0.1:45916
2020-01-14 14:35:37,690 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000874de0001
2020-01-14 14:35:37,692 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:45916 which had sessionid 0x100000874de0001
2020-01-14 15:12:08,375 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000874de0000
2020-01-14 15:12:08,382 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:44884 which had sessionid 0x100000874de0000
